event_id,male_id,female_id,male_age,female_age,age_gap,same_race,same_field,shared_interests,attr_of_female,sinc_of_female,intel_of_female,fun_of_female,amb_of_female,attr_of_male,sinc_of_male,intel_of_male,fun_of_male,amb_of_male,male_pref_attr,male_pref_intel,female_pref_attr,female_pref_intel,male_self_attr,female_self_attr,male_goes_out,female_goes_out,male_decision,female_decision,match
75,P01576,P01581,25,26,1,0,0,7.0,6.3,8.7,4.0,5.9,3.5,6.1,6.4,8.0,3.2,7.7,33.0,14.3,33.4,18.0,7.1,4.3,very_often,sometimes,0,0,0
75,P01576,P01582,25,32,7,0,0,6.5,10.0,4.4,8.0,8.4,5.3,7.5,7.7,7.4,5.5,7.0,33.0,14.3,20.6,27.5,7.1,8.8,very_often,very_often,1,0,0
75,P01576,P01583,25,22,3,1,0,3.1,5.0,6.8,6.2,3.5,6.4,7.4,7.6,7.1,3.3,4.8,33.0,14.3,19.2,26.5,7.1,5.7,very_often,often,0,0,0
75,P01576,P01584,25,26,1,0,0,6.1,1.1,6.3,4.6,4.2,10.0,7.9,6.6,9.8,3.1,7.5,33.0,14.3,20.2,17.3,7.1,1.0,very_often,sometimes,0,1,0
75,P01576,P01585,25,29,4,0,1,5.9,4.8,6.1,4.6,5.8,2.6,5.9,7.9,8.4,3.9,6.6,33.0,14.3,21.3,23.9,7.1,5.0,very_often,very_often,1,0,0
76,P01586,P01595,24,18,6,0,0,7.0,6.5,5.3,3.0,3.4,10.0,6.6,5.6,4.1,3.7,7.8,37.0,12.9,23.4,18.1,4.6,5.6,sometimes,often,0,0,0
76,P01586,P01596,24,25,1,0,0,5.9,3.6,5.3,2.8,5.0,6.7,4.8,6.7,5.7,2.4,8.0,37.0,12.9,34.2,20.2,4.6,5.3,sometimes,sometimes,0,1,0
76,P01586,P01597,24,23,1,1,0,4.4,4.0,9.3,7.9,6.8,7.4,5.9,7.4,4.7,2.3,5.5,37.0,12.9,28.8,18.3,4.6,4.3,sometimes,rarely,0,0,0
76,P01586,P01598,24,20,4,0,0,4.9,3.3,8.1,8.8,3.1,8.2,4.4,5.5,4.5,4.7,7.4,37.0,12.9,21.0,18.5,4.6,4.4,sometimes,sometimes,0,0,0
76,P01586,P01599,24,33,9,0,0,7.7,7.9,6.0,8.1,7.5,7.3,4.4,7.7,5.3,4.1,7.1,37.0,12.9,19.0,21.8,4.6,4.9,sometimes,sometimes,1,1,1
76,P01586,P01600,24,28,4,0,1,3.4,5.4,5.8,6.1,8.0,10.0,4.5,7.4,2.8,3.9,8.8,37.0,12.9,20.5,18.4,4.6,5.7,sometimes,sometimes,0,0,0
76,P01586,P01601,24,23,1,1,0,6.6,5.4,4.4,5.9,9.8,4.2,6.5,7.6,4.7,6.5,7.1,37.0,12.9,14.7,30.0,4.6,3.7,sometimes,sometimes,1,0,0
76,P01586,P01602,24,30,6,0,0,5.2,10.0,7.4,8.3,7.2,6.0,5.7,7.4,4.0,3.9,6.7,37.0,12.9,24.8,17.8,4.6,10.0,sometimes,very_often,1,0,0
76,P01586,P01603,24,21,3,1,0,1.0,8.6,6.6,6.3,8.3,6.5,5.1,8.6,5.5,3.3,7.5,37.0,12.9,36.8,23.7,4.6,7.7,sometimes,rarely,1,1,1
76,P01587,P01595,24,18,6,0,0,4.6,5.8,8.6,3.2,3.2,10.0,4.2,7.2,5.8,9.8,6.3,19.4,15.8,23.4,18.1,1.0,5.6,often,often,0,1,0
76,P01587,P01596,24,25,1,0,0,3.4,7.1,3.9,5.2,5.9,7.3,2.6,6.4,6.7,6.3,6.2,19.4,15.8,34.2,20.2,1.0,5.3,often,sometimes,0,0,0
76,P01587,P01597,24,23,1,0,0,5.2,2.3,10.0,8.0,8.0,8.7,3.2,7.3,6.7,7.5,6.9,19.4,15.8,28.8,18.3,1.0,4.3,often,rarely,1,0,0
76,P01587,P01598,24,20,4,0,0,0.0,3.3,8.9,7.7,3.3,8.1,4.0,7.4,7.5,6.1,7.9,19.4,15.8,21.0,18.5,1.0,4.4,often,sometimes,1,1,1
76,P01587,P01599,24,33,9,0,0,5.1,6.8,6.4,8.0,7.3,6.9,2.8,7.1,7.8,7.2,5.6,19.4,15.8,19.0,21.8,1.0,4.9,often,sometimes,0,1,0
76,P01587,P01600,24,28,4,0,1,6.3,8.3,4.8,6.1,9.1,7.6,3.9,5.8,7.1,7.1,5.0,19.4,15.8,20.5,18.4,1.0,5.7,often,sometimes,0,1,0
76,P01587,P01601,24,23,1,0,0,4.9,5.0,8.2,6.4,10.0,5.4,4.4,5.8,7.5,6.9,6.6,19.4,15.8,14.7,30.0,1.0,3.7,often,sometimes,0,0,0
76,P01587,P01602,24,30,6,0,0,6.0,10.0,8.5,6.7,6.5,3.8,3.9,7.3,7.5,5.1,5.9,19.4,15.8,24.8,17.8,1.0,10.0,often,very_often,0,0,0
76,P01587,P01603,24,21,3,0,0,9.7,8.6,4.5,5.4,5.9,7.8,5.4,8.1,7.8,6.7,8.7,19.4,15.8,36.8,23.7,1.0,7.7,often,rarely,0,1,0
76,P01588,P01595,31,18,13,0,0,6.0,7.9,7.2,5.1,4.4,8.7,9.8,5.1,3.6,5.3,7.6,37.8,15.1,23.4,18.1,8.0,5.6,sometimes,often,1,1,1
76,P01588,P01596,31,25,6,1,0,6.6,5.9,4.8,2.5,4.8,8.0,10.0,6.6,5.3,6.8,8.0,37.8,15.1,34.2,20.2,8.0,5.3,sometimes,sometimes,0,1,0
76,P01588,P01597,31,23,8,0,0,5.2,3.3,9.9,6.6,7.2,7.0,9.5,4.7,6.4,7.3,6.5,37.8,15.1,28.8,18.3,8.0,4.3,sometimes,rarely,0,0,0
76,P01588,P01598,31,20,11,0,0,5.4,3.5,8.6,7.3,4.5,7.4,7.0,7.1,5.9,7.4,7.9,37.8,15.1,21.0,18.5,8.0,4.4,sometimes,sometimes,0,1,0
76,P01588,P01599,31,33,2,1,0,6.6,7.6,7.6,7.1,8.2,7.3,8.2,6.1,3.5,5.1,8.7,37.8,15.1,19.0,21.8,8.0,4.9,sometimes,sometimes,1,1,1
76,P01588,P01600,31,28,3,1,1,2.6,5.1,2.8,7.1,9.2,9.0,9.6,6.6,5.3,7.6,5.6,37.8,15.1,20.5,18.4,8.0,5.7,sometimes,sometimes,0,0,0
76,P01588,P01601,31,23,8,0,0,5.3,4.9,7.5,5.4,8.1,4.7,6.5,8.2,6.4,7.6,5.9,37.8,15.1,14.7,30.0,8.0,3.7,sometimes,sometimes,0,0,0
76,P01588,P01602,31,30,1,0,0,3.5,9.1,6.6,8.6,6.6,4.7,7.7,6.7,6.8,7.8,7.6,37.8,15.1,24.8,17.8,8.0,10.0,sometimes,very_often,1,1,1
76,P01588,P01603,31,21,10,0,0,6.4,8.7,5.4,7.1,7.5,5.9,8.5,6.3,5.5,6.2,8.6,37.8,15.1,36.8,23.7,8.0,7.7,sometimes,rarely,1,1,1
76,P01589,P01595,32,18,14,0,0,7.6,7.0,7.4,2.5,4.4,10.0,6.3,5.8,5.0,4.9,4.1,35.1,19.1,23.4,18.1,7.3,5.6,sometimes,often,0,0,0
76,P01589,P01596,32,25,7,0,0,1.6,6.2,6.1,4.7,5.3,8.6,5.6,7.2,5.8,5.1,6.4,35.1,19.1,34.2,20.2,7.3,5.3,sometimes,sometimes,1,1,1
76,P01589,P01597,32,23,9,0,0,7.1,2.5,9.7,5.7,7.4,6.2,6.0,5.8,5.9,6.8,5.9,35.1,19.1,28.8,18.3,7.3,4.3,sometimes,rarely,0,0,0
76,P01589,P01598,32,20,12,0,1,3.6,4.9,8.5,7.3,4.2,9.5,7.1,8.0,6.1,7.6,7.8,35.1,19.1,21.0,18.5,7.3,4.4,sometimes,sometimes,0,1,0
76,P01589,P01599,32,33,1,0,0,8.0,8.1,5.3,7.6,5.4,5.4,5.1,7.7,5.8,7.5,6.5,35.1,19.1,19.0,21.8,7.3,4.9,sometimes,sometimes,1,1,1
76,P01589,P01600,32,28,4,0,0,4.0,4.8,5.6,9.1,9.8,9.5,6.0,5.5,6.1,6.0,4.6,35.1,19.1,20.5,18.4,7.3,5.7,sometimes,sometimes,0,0,0
76,P01589,P01601,32,23,9,0,0,8.2,2.5,5.9,5.4,7.3,3.1,6.9,6.2,6.0,6.2,6.0,35.1,19.1,14.7,30.0,7.3,3.7,sometimes,sometimes,0,1,0
76,P01589,P01602,32,30,2,1,1,8.7,9.1,7.0,8.0,7.1,4.6,4.6,7.4,6.1,6.3,7.5,35.1,19.1,24.8,17.8,7.3,10.0,sometimes,very_often,1,0,0
76,P01589,P01603,32,21,11,0,0,6.2,8.0,4.3,6.9,4.6,6.6,4.8,7.5,5.8,5.6,6.8,35.1,19.1,36.8,23.7,7.3,7.7,sometimes,rarely,0,1,0
76,P01590,P01595,29,18,11,0,0,4.1,5.7,6.9,3.4,2.4,9.1,10.0,6.9,7.6,1.8,7.6,34.5,10.5,23.4,18.1,8.3,5.6,often,often,0,1,0
76,P01590,P01596,29,25,4,0,0,6.0,5.1,5.7,1.0,5.9,5.9,9.3,7.5,9.6,4.8,9.1,34.5,10.5,34.2,20.2,8.3,5.3,often,sometimes,1,1,1
76,P01590,P01597,29,23,6,0,0,4.4,2.4,9.4,6.5,7.1,5.5,9.0,7.6,8.7,4.5,7.8,34.5,10.5,28.8,18.3,8.3,4.3,often,rarely,0,0,0
76,P01590,P01598,29,20,9,0,0,4.2,4.6,8.4,8.3,5.2,7.2,9.6,6.3,9.3,3.8,6.6,34.5,10.5,21.0,18.5,8.3,4.4,often,sometimes,1,1,1
76,P01590,P01599,29,33,4,0,0,6.2,7.4,5.0,7.3,8.3,7.1,8.7,7.3,7.0,5.3,8.7,34.5,10.5,19.0,21.8,8.3,4.9,often,sometimes,0,1,0
76,P01590,P01600,29,28,1,0,1,4.2,6.5,5.4,7.8,7.6,6.8,8.9,6.4,7.5,3.4,6.7,34.5,10.5,20.5,18.4,8.3,5.7,often,sometimes,0,1,0
76,P01590,P01601,29,23,6,0,0,6.8,4.6,5.6,5.7,10.0,5.1,7.9,6.1,9.1,3.9,8.4,34.5,10.5,14.7,30.0,8.3,3.7,often,sometimes,1,1,1
76,P01590,P01602,29,30,1,1,0,8.9,9.9,4.8,6.7,5.3,4.2,7.2,8.1,10.0,3.0,8.4,34.5,10.5,24.8,17.8,8.3,10.0,often,very_often,0,1,0
76,P01590,P01603,29,21,8,0,0,4.6,9.0,5.7,9.1,5.6,5.6,8.5,6.4,8.7,5.3,8.0,34.5,10.5,36.8,23.7,8.3,7.7,often,rarely,0,0,0
76,P01591,P01595,20,18,2,0,0,8.6,6.9,8.1,5.5,3.7,10.0,5.8,5.9,5.2,10.0,9.1,36.3,10.3,23.4,18.1,7.3,5.6,sometimes,often,0,1,0
76,P01591,P01596,20,25,5,0,0,2.6,5.9,5.0,3.4,3.4,6.5,7.5,6.9,4.9,10.0,8.3,36.3,10.3,34.2,20.2,7.3,5.3,sometimes,sometimes,0,0,0
76,P01591,P01597,20,23,3,1,0,9.7,2.4,8.6,7.6,6.7,7.8,5.0,7.7,4.0,10.0,7.1,36.3,10.3,28.8,18.3,7.3,4.3,sometimes,rarely,0,1,0
76,P01591,P01598,20,20,0,0,0,6.9,3.6,7.3,8.1,3.7,8.0,8.0,6.9,4.0,10.0,7.3,36.3,10.3,21.0,18.5,7.3,4.4,sometimes,sometimes,1,1,1
76,P01591,P01599,20,33,13,0,0,1.5,6.9,5.8,6.1,7.3,5.9,7.9,6.1,4.1,9.2,5.7,36.3,10.3,19.0,21.8,7.3,4.9,sometimes,sometimes,1,0,0
76,P01591,P01600,20,28,8,0,0,9.9,7.1,4.5,7.0,8.4,6.2,5.9,8.2,3.6,10.0,7.2,36.3,10.3,20.5,18.4,7.3,5.7,sometimes,sometimes,0,0,0
76,P01591,P01601,20,23,3,1,0,4.3,3.9,4.3,7.2,10.0,4.3,5.5,6.8,4.5,10.0,7.4,36.3,10.3,14.7,30.0,7.3,3.7,sometimes,sometimes,1,0,0
76,P01591,P01602,20,30,10,0,0,6.6,10.0,5.8,7.1,4.9,5.4,5.3,4.1,7.3,10.0,7.7,36.3,10.3,24.8,17.8,7.3,10.0,sometimes,very_often,1,0,0
76,P01591,P01603,20,21,1,1,1,6.8,9.8,5.0,7.5,6.6,6.7,7.0,8.1,4.6,10.0,7.5,36.3,10.3,36.8,23.7,7.3,7.7,sometimes,rarely,1,0,0
76,P01592,P01595,18,18,0,1,0,7.3,6.5,8.3,5.0,1.0,9.9,3.5,7.7,7.8,7.7,8.2,30.2,17.2,23.4,18.1,6.3,5.6,sometimes,often,0,1,0
76,P01592,P01596,18,25,7,0,0,3.4,4.1,5.3,2.8,6.7,6.0,5.0,5.9,5.0,7.1,6.8,30.2,17.2,34.2,20.2,6.3,5.3,sometimes,sometimes,1,0,0
76,P01592,P01597,18,23,5,0,0,4.0,4.0,10.0,5.9,6.7,8.6,4.6,5.1,7.7,9.0,6.3,30.2,17.2,28.8,18.3,6.3,4.3,sometimes,rarely,0,1,0
76,P01592,P01598,18,20,2,1,0,2.6,5.2,7.3,5.7,3.8,7.9,3.9,7.7,8.4,7.7,8.3,30.2,17.2,21.0,18.5,6.3,4.4,sometimes,sometimes,0,0,0
76,P01592,P01599,18,33,15,0,0,5.1,5.5,5.2,7.5,6.5,8.9,5.9,6.2,5.6,7.0,5.9,30.2,17.2,19.0,21.8,6.3,4.9,sometimes,sometimes,1,0,0
76,P01592,P01600,18,28,10,0,0,6.1,5.4,5.3,8.5,9.4,10.0,4.9,6.1,9.7,9.0,6.3,30.2,17.2,20.5,18.4,6.3,5.7,sometimes,sometimes,1,1,1
76,P01592,P01601,18,23,5,0,0,7.2,4.8,3.7,6.4,10.0,4.6,5.2,8.2,6.5,6.4,5.6,30.2,17.2,14.7,30.0,6.3,3.7,sometimes,sometimes,0,1,0
76,P01592,P01602,18,30,12,0,0,8.6,9.0,6.2,7.3,6.5,3.6,4.0,7.9,7.3,7.0,7.8,30.2,17.2,24.8,17.8,6.3,10.0,sometimes,very_often,1,1,1
76,P01592,P01603,18,21,3,0,0,4.3,8.4,6.1,5.9,5.7,6.5,4.5,8.3,5.0,7.2,7.9,30.2,17.2,36.8,23.7,6.3,7.7,sometimes,rarely,1,0,0
76,P01593,P01595,30,18,12,0,0,5.6,5.4,6.2,7.1,3.4,7.7,7.1,2.2,6.5,7.8,5.4,34.1,13.5,23.4,18.1,6.1,5.6,often,often,0,0,0
76,P01593,P01596,30,25,5,0,0,10.0,3.9,4.9,1.9,5.5,5.3,7.4,7.1,8.2,7.3,3.3,34.1,13.5,34.2,20.2,6.1,5.3,often,sometimes,0,1,0
76,P01593,P01597,30,23,7,0,0,3.7,5.8,8.4,4.5,8.1,7.5,6.7,4.2,6.7,5.8,3.4,34.1,13.5,28.8,18.3,6.1,4.3,often,rarely,1,1,1
76,P01593,P01598,30,20,10,0,0,5.8,3.9,8.9,6.2,3.8,9.3,7.7,2.5,5.2,8.1,3.8,34.1,13.5,21.0,18.5,6.1,4.4,often,sometimes,0,0,0
76,P01593,P01599,30,33,3,0,0,3.8,5.9,3.9,8.5,7.1,6.6,6.3,6.2,8.0,5.2,4.7,34.1,13.5,19.0,21.8,6.1,4.9,often,sometimes,1,1,1
76,P01593,P01600,30,28,2,0,0,6.3,3.2,3.7,6.7,6.9,8.5,6.9,6.0,8.0,8.0,4.3,34.1,13.5,20.5,18.4,6.1,5.7,often,sometimes,1,1,1
76,P01593,P01601,30,23,7,0,0,7.2,4.0,5.3,7.5,10.0,4.4,4.8,3.9,8.3,6.8,3.7,34.1,13.5,14.7,30.0,6.1,3.7,often,sometimes,0,1,0
76,P01593,P01602,30,30,0,1,0,3.5,8.6,5.0,7.8,7.0,5.7,5.0,5.9,7.2,7.0,3.0,34.1,13.5,24.8,17.8,6.1,10.0,often,very_often,0,0,0
76,P01593,P01603,30,21,9,0,1,6.1,7.8,5.3,7.0,6.7,7.3,7.2,3.9,7.5,7.1,3.6,34.1,13.5,36.8,23.7,6.1,7.7,often,rarely,0,0,0
76,P01594,P01595,25,18,7,0,0,6.2,7.5,7.3,7.2,1.7,10.0,6.0,9.4,8.1,9.6,3.0,19.3,9.5,23.4,18.1,8.0,5.6,often,often,0,0,0
76,P01594,P01596,25,25,0,1,0,3.8,8.3,6.1,4.0,6.2,8.8,6.0,7.7,7.9,10.0,2.1,19.3,9.5,34.2,20.2,8.0,5.3,often,sometimes,0,1,0
76,P01594,P01597,25,23,2,0,0,10.0,3.3,8.9,7.5,6.7,5.8,7.8,8.7,5.8,9.6,2.7,19.3,9.5,28.8,18.3,8.0,4.3,often,rarely,0,1,0
76,P01594,P01598,25,20,5,0,0,7.0,3.7,7.4,6.8,5.1,7.2,5.9,9.7,7.1,9.2,2.7,19.3,9.5,21.0,18.5,8.0,4.4,often,sometimes,0,0,0
76,P01594,P01599,25,33,8,1,0,7.4,5.4,5.3,7.3,8.0,6.9,6.1,9.3,6.8,7.6,4.2,19.3,9.5,19.0,21.8,8.0,4.9,often,sometimes,0,1,0
76,P01594,P01600,25,28,3,1,0,2.4,8.6,2.9,6.9,8.4,8.2,5.9,7.9,8.9,10.0,2.9,19.3,9.5,20.5,18.4,8.0,5.7,often,sometimes,1,0,0
76,P01594,P01601,25,23,2,0,0,7.5,4.2,6.3,5.6,8.8,3.2,5.8,6.5,7.0,7.8,2.9,19.3,9.5,14.7,30.0,8.0,3.7,often,sometimes,0,0,0
76,P01594,P01602,25,30,5,0,0,9.2,10.0,5.9,7.5,5.2,5.6,5.7,7.5,5.3,8.8,1.8,19.3,9.5,24.8,17.8,8.0,10.0,often,very_often,1,1,1
76,P01594,P01603,25,21,4,0,0,7.6,9.4,5.5,6.8,6.6,7.3,5.4,8.6,8.1,6.0,2.9,19.3,9.5,36.8,23.7,8.0,7.7,often,rarely,1,1,1
77,P01604,P01612,33,25,8,0,0,5.4,9.0,5.6,7.6,8.7,5.6,6.7,9.1,2.8,6.5,6.9,19.8,23.3,32.2,24.3,7.5,8.4,sometimes,sometimes,1,0,0
77,P01604,P01613,33,24,9,0,0,2.0,5.0,8.5,9.5,8.3,1.0,3.5,9.3,4.2,4.3,7.1,19.8,23.3,42.8,17.4,7.5,6.0,sometimes,sometimes,1,0,0
77,P01604,P01614,33,22,11,0,1,4.1,4.2,8.2,4.4,8.2,7.9,7.2,7.3,5.2,9.1,7.7,19.8,23.3,24.2,12.5,7.5,1.4,sometimes,sometimes,0,0,0
77,P01604,P01615,33,18,15,0,0,3.6,9.3,6.5,8.7,6.1,4.2,6.8,8.2,2.6,5.9,5.7,19.8,23.3,32.8,9.3,7.5,7.4,sometimes,often,1,1,1
77,P01604,P01616,33,35,2,0,0,5.4,7.7,8.3,8.6,8.1,6.5,5.6,7.8,2.6,9.5,8.4,19.8,23.3,14.2,26.0,7.5,7.7,sometimes,very_often,1,1,1
77,P01604,P01617,33,27,6,1,0,2.8,5.8,7.0,8.3,8.6,7.3,5.5,9.1,2.2,6.8,7.8,19.8,23.3,26.6,25.2,7.5,9.6,sometimes,often,0,0,0
77,P01604,P01618,33,23,10,0,0,3.9,5.6,8.2,7.0,3.3,10.0,5.7,7.0,3.9,6.1,5.7,19.8,23.3,14.7,21.0,7.5,7.1,sometimes,rarely,0,0,0
77,P01604,P01619,33,20,13,0,0,4.2,8.0,5.9,5.3,5.1,3.6,5.9,7.1,3.4,5.3,5.8,19.8,23.3,25.2,17.4,7.5,7.1,sometimes,rarely,1,0,0
77,P01605,P01612,25,25,0,1,0,6.0,9.7,6.4,5.0,8.3,6.3,9.3,4.6,10.0,8.7,10.0,31.2,15.4,32.2,24.3,6.8,8.4,rarely,sometimes,1,1,1
77,P01605,P01613,25,24,1,0,0,3.4,2.7,9.1,8.8,9.3,1.5,5.8,5.5,10.0,7.4,5.1,31.2,15.4,42.8,17.4,6.8,6.0,rarely,sometimes,0,1,0
77,P01605,P01614,25,22,3,0,0,9.3,5.4,7.3,7.1,8.6,7.7,5.9,5.3,9.5,8.4,7.3,31.2,15.4,24.2,12.5,6.8,1.4,rarely,sometimes,0,1,0
77,P01605,P01615,25,18,7,1,0,4.4,7.9,6.2,7.8,4.0,2.6,8.4,7.1,8.7,7.5,9.0,31.2,15.4,32.8,9.3,6.8,7.4,rarely,often,0,1,0
77,P01605,P01616,25,35,10,0,0,3.1,6.4,7.1,6.4,9.3,5.1,7.3,6.2,10.0,7.6,8.5,31.2,15.4,14.2,26.0,6.8,7.7,rarely,very_often,1,0,0
77,P01605,P01617,25,27,2,0,0,4.4,8.2,7.4,7.8,8.9,4.6,6.4,5.8,8.7,7.8,10.0,31.2,15.4,26.6,25.2,6.8,9.6,rarely,often,1,1,1
77,P01605,P01618,25,23,2,0,0,4.9,4.4,8.9,10.0,4.3,8.9,8.0,6.6,9.5,8.2,9.2,31.2,15.4,14.7,21.0,6.8,7.1,rarely,rarely,1,1,1
77,P01605,P01619,25,20,5,0,1,6.1,6.7,4.5,3.8,5.4,6.1,7.6,4.6,10.0,9.4,6.5,31.2,15.4,25.2,17.4,6.8,7.1,rarely,rarely,0,1,0
77,P01606,P01612,21,25,4,0,0,7.4,9.2,3.8,4.6,8.8,6.4,8.0,7.2,5.9,5.5,3.8,14.9,36.5,32.2,24.3,9.4,8.4,sometimes,sometimes,1,1,1
77,P01606,P01613,21,24,3,0,1,5.8,5.1,6.9,10.0,7.0,1.5,7.7,5.7,4.9,6.6,6.2,14.9,36.5,42.8,17.4,9.4,6.0,sometimes,sometimes,1,0,0
77,P01606,P01614,21,22,1,0,0,8.3,4.1,7.8,4.9,6.8,7.5,10.0,4.6,5.4,6.0,6.0,14.9,36.5,24.2,12.5,9.4,1.4,sometimes,sometimes,0,1,0
77,P01606,P01615,21,18,3,0,1,10.0,8.6,6.8,10.0,5.4,5.0,9.5,7.4,7.3,6.4,5.9,14.9,36.5,32.8,9.3,9.4,7.4,sometimes,often,1,1,1
77,P01606,P01616,21,35,14,0,0,5.6,6.6,7.5,8.6,9.3,7.7,10.0,4.7,6.2,5.1,4.2,14.9,36.5,14.2,26.0,9.4,7.7,sometimes,very_often,1,0,0
77,P01606,P01617,21,27,6,1,0,1.9,6.6,8.7,6.9,7.5,5.6,7.7,6.2,5.4,4.8,4.9,14.9,36.5,26.6,25.2,9.4,9.6,sometimes,often,0,0,0
77,P01606,P01618,21,23,2,0,0,5.4,5.6,7.0,10.0,5.3,8.7,7.7,4.8,4.5,6.2,6.0,14.9,36.5,14.7,21.0,9.4,7.1,sometimes,rarely,1,0,0
77,P01606,P01619,21,20,1,0,0,5.0,7.1,5.2,5.9,3.0,6.7,8.4,5.7,5.6,5.9,4.1,14.9,36.5,25.2,17.4,9.4,7.1,sometimes,rarely,1,0,0
77,P01607,P01612,19,25,6,0,0,6.5,7.4,5.9,5.6,10.0,7.8,4.6,5.9,2.8,3.5,6.2,19.7,21.6,32.2,24.3,5.9,8.4,very_often,sometimes,0,0,0
77,P01607,P01613,19,24,5,0,0,8.3,5.3,7.4,7.2,7.9,1.0,4.5,5.7,1.6,6.4,7.9,19.7,21.6,42.8,17.4,5.9,6.0,very_often,sometimes,0,0,0
77,P01607,P01614,19,22,3,1,1,5.3,4.0,7.6,3.6,8.1,9.0,6.1,7.3,2.6,6.2,5.4,19.7,21.6,24.2,12.5,5.9,1.4,very_often,sometimes,1,0,0
77,P01607,P01615,19,18,1,0,0,5.8,9.8,5.7,9.2,8.1,4.8,6.2,6.1,3.4,5.9,7.8,19.7,21.6,32.8,9.3,5.9,7.4,very_often,often,0,1,0
77,P01607,P01616,19,35,16,0,0,5.1,5.7,6.3,7.7,8.1,5.8,6.9,8.4,2.5,8.3,4.1,19.7,21.6,14.2,26.0,5.9,7.7,very_often,very_often,1,0,0
77,P01607,P01617,19,27,8,0,0,6.3,8.7,6.0,6.9,10.0,5.3,7.4,8.3,2.3,7.4,2.7,19.7,21.6,26.6,25.2,5.9,9.6,very_often,often,1,1,1
77,P01607,P01618,19,23,4,0,0,6.2,5.3,9.2,8.0,6.4,9.5,5.6,6.3,3.6,6.3,6.5,19.7,21.6,14.7,21.0,5.9,7.1,very_often,rarely,1,0,0
77,P01607,P01619,19,20,1,0,0,8.5,7.8,4.6,4.0,5.2,4.4,5.1,6.4,1.9,6.5,5.3,19.7,21.6,25.2,17.4,5.9,7.1,very_often,rarely,0,1,0
77,P01608,P01612,32,25,7,1,0,7.9,8.7,6.8,6.3,10.0,7.0,6.2,8.3,3.5,9.3,4.0,19.4,18.0,32.2,24.3,7.3,8.4,very_often,sometimes,1,0,0
77,P01608,P01613,32,24,8,0,0,4.4,5.7,7.8,9.5,8.8,1.0,4.7,5.7,5.7,10.0,5.1,19.4,18.0,42.8,17.4,7.3,6.0,very_often,sometimes,1,0,0
77,P01608,P01614,32,22,10,0,0,2.7,5.3,8.1,3.8,8.0,9.3,5.5,6.5,4.7,9.9,5.8,19.4,18.0,24.2,12.5,7.3,1.4,very_often,sometimes,1,1,1
77,P01608,P01615,32,18,14,1,0,3.6,9.2,6.2,9.3,5.9,5.4,5.1,6.5,2.9,9.2,4.8,19.4,18.0,32.8,9.3,7.3,7.4,very_often,often,0,0,0
77,P01608,P01616,32,35,3,0,0,6.7,7.1,7.9,8.7,5.6,6.9,5.5,6.8,4.7,10.0,5.8,19.4,18.0,14.2,26.0,7.3,7.7,very_often,very_often,0,1,0
77,P01608,P01617,32,27,5,0,0,4.3,7.3,6.7,5.9,10.0,4.6,4.2,5.1,6.8,10.0,4.7,19.4,18.0,26.6,25.2,7.3,9.6,very_often,often,1,1,1
77,P01608,P01618,32,23,9,0,0,4.1,6.4,7.9,9.6,3.2,9.6,5.3,4.6,3.5,10.0,4.1,19.4,18.0,14.7,21.0,7.3,7.1,very_often,rarely,0,0,0
77,P01608,P01619,32,20,12,0,0,6.4,6.6,5.4,4.6,6.9,5.6,6.1,8.1,6.7,9.4,3.6,19.4,18.0,25.2,17.4,7.3,7.1,very_often,rarely,1,1,1
77,P01609,P01612,30,25,5,0,0,4.4,7.0,5.9,8.0,10.0,7.9,5.3,6.0,6.0,7.1,5.2,20.5,24.0,32.2,24.3,6.5,8.4,sometimes,sometimes,1,0,0
77,P01609,P01613,30,24,6,1,0,4.6,4.9,7.2,8.7,6.7,1.5,5.3,6.3,4.9,6.4,6.6,20.5,24.0,42.8,17.4,6.5,6.0,sometimes,sometimes,0,1,0
77,P01609,P01614,30,22,8,0,0,5.8,3.9,7.3,5.5,6.3,7.8,5.8,6.6,6.9,9.0,5.9,20.5,24.0,24.2,12.5,6.5,1.4,sometimes,sometimes,0,1,0
77,P01609,P01615,30,18,12,0,0,7.3,6.4,7.2,10.0,5.7,3.5,5.8,4.6,6.1,8.9,4.4,20.5,24.0,32.8,9.3,6.5,7.4,sometimes,often,1,1,1
77,P01609,P01616,30,35,5,0,0,6.6,8.3,8.3,6.9,5.3,6.8,5.2,8.0,6.2,8.4,4.4,20.5,24.0,14.2,26.0,6.5,7.7,sometimes,very_often,0,0,0
77,P01609,P01617,30,27,3,0,0,4.9,4.8,6.3,5.2,6.9,7.9,5.4,5.0,7.1,6.7,4.2,20.5,24.0,26.6,25.2,6.5,9.6,sometimes,often,0,0,0
77,P01609,P01618,30,23,7,0,0,6.6,8.8,10.0,10.0,5.5,9.7,4.6,7.2,6.6,9.0,4.1,20.5,24.0,14.7,21.0,6.5,7.1,sometimes,rarely,0,0,0
77,P01609,P01619,30,20,10,1,0,8.8,6.3,4.6,4.9,4.8,5.6,6.2,7.7,6.0,6.4,3.6,20.5,24.0,25.2,17.4,6.5,7.1,sometimes,rarely,0,1,0
77,P01610,P01612,33,25,8,0,0,5.5,9.0,6.2,6.3,8.9,6.5,5.5,4.0,8.4,4.8,5.8,37.3,12.7,32.2,24.3,4.0,8.4,rarely,sometimes,1,0,0
